-1.1829	-0.230141	-0.0459051
0.0771002	1.51986	0.214095
-0.2129	-1.18014	-0.195905
-0.7929	-0.830141	-0.115905
0.1371	1.50986	0.214095
-0.1529	-1.15014	-0.195905
-0.7329	-0.800141	-0.115905
-1.1329	-0.460141	-0.0259051
0.1871	1.46986	0.214095
-0.5629	0.909859	0.364095
-0.1129	-1.16014	-0.195905
-0.6929	-0.840141	-0.115905
-1.0929	-0.520141	-0.0259051
0.2371	1.41986	0.224095
-0.0428998	-1.10014	-0.205905
-0.6529	-0.930141	-0.105905
-1.0529	-0.600141	-0.0159051
-0.00289982	-1.04014	-0.215905
-0.6329	-0.980141	-0.105905
-1.0329	-0.660141	-0.0159051
0.0671002	-0.980141	-0.215905
-0.5929	-1.01014	-0.105905
-0.9929	-0.720141	-0.0159051
-0.2329	1.56986	0.334095
0.1171	-0.970141	-0.225905
-0.5229	-0.910141	-0.115905
-0.9429	-0.720141	-0.0159051
-0.2029	1.54986	0.334095
0.1871	-0.810141	-0.235905
-0.4829	-0.860141	-0.115905
-0.9129	-0.710141	-0.0159051
-0.1429	1.55986	0.334095
0.2671	-0.670141	-0.255905
-0.4629	-1.02014	-0.105905
-0.8629	-0.750141	-0.0159051
-0.0828998	1.57986	0.324095
0.3471	-0.580141	-0.265905
-0.4229	-1.07014	-0.105905
-0.8229	-0.790141	-0.0059051
0.3871	-0.510141	-0.265905
-0.3929	-1.07014	-0.105905
-0.8129	-0.880141	-0.0059051
0.5471	-0.220141	-0.295905
-0.3029	-1.01014	-0.115905
-0.7429	-0.930141	0.0040949
-1.3629	-0.140141	0.0240949
0.5271	0.709859	0.254095
0.5871	-0.150141	-0.305905
-0.2829	-1.01014	-0.115905
-0.7129	-0.940141	0.0040949
-1.3329	-0.150141	0.0240949
0.5571	0.749859	0.254095
0.0871002	1.51986	0.324095
0.6571	-0.000140598	-0.325905
-0.2529	-1.00014	-0.115905
-0.6929	-0.940141	-0.0059051
-1.3229	-0.210141	0.0340949
0.1771	1.48986	0.324095
0.7771	0.149859	-0.335905
-0.2029	-1.14014	-0.105905
-0.6129	-0.910141	-0.0059051
-1.2429	-0.270141	0.0340949
0.4871	-0.0601406	0.294095
0.1971	1.46986	0.334095
-0.1729	-1.13014	-0.105905
-0.5929	-0.950141	-0.0059051
-1.2229	-0.290141	0.0340949
0.5171	-0.0201406	0.294095
0.2271	1.45986	0.334095
0.8971	0.389859	-0.365905
-0.1429	-1.12014	-0.105905
-0.5629	-0.960141	-0.0059051
-1.2029	-0.340141	0.0340949
-1.3729	-0.0401406	-0.595905
0.5971	-0.0401406	0.294095
-0.0528998	-1.05014	-0.115905
-0.4929	-1.00014	0.0040949
-1.1429	-0.480141	0.0440949
-1.3429	-0.0501406	-0.585905
0.6471	0.0298594	0.284095
-0.0128998	-1.00014	-0.115905
-0.5029	1.01986	0.474095
-0.4729	-1.00014	0.0040949
-1.1329	-0.530141	0.0540949
-1.3229	-0.0601406	-0.585905
0.6571	-0.0201406	0.294095
1.1671	0.859859	-0.405905
0.0271002	-0.930141	-0.125905
-0.4629	1.05986	0.464095
-0.4529	-1.06014	0.0040949
-1.1029	-0.540141	0.0540949
-1.2329	-0.0201406	-0.595905
0.7371	-0.0301406	0.294095
0.1471	-0.760141	-0.145905
-0.3829	-1.08014	0.0040949
-1.0329	-0.610141	0.0540949
-1.1929	0.0598594	-0.605905
1.3771	1.16986	-0.445905
0.1971	-0.680141	-0.145905
-0.3429	-1.00014	-0.0059051
-1.0129	-0.620141	0.0540949
-1.1529	0.169859	-0.615905
1.4471	1.29986	-0.455905
0.2471	-0.560141	-0.165905
-0.2329	1.53986	0.444095
-0.3129	-0.990141	-0.0059051
-0.9929	-0.640141	0.0540949
1.5871	1.46986	-0.475905
0.3871	-0.340141	-0.185905
-0.1429	1.54986	0.444095
-0.2429	-1.04014	-0.0059051
-0.9129	-0.680141	0.0540949
1.1771	0.949859	0.234095
1.6471	1.58986	-0.485905
0.4371	-0.260141	-0.185905
-0.2229	-1.05014	-0.0059051
-0.9029	-0.730141	0.0640949
1.2571	1.02986	0.224095
0.5471	0.759859	0.354095
1.7371	1.66986	-0.495905
0.5071	-0.190141	-0.195905
-0.1529	-1.01014	-0.0059051
-0.8429	-0.730141	0.0640949
1.3771	1.24986	0.214095
0.6071	0.769859	0.354095
0.6071	-0.0101406	-0.215905
-0.1029	-0.980141	-0.0059051
-0.8029	-0.780141	0.0640949
1.4371	1.32986	0.204095
0.6471	0.819859	0.354095
0.6671	0.109859	-0.225905
0.0471002	1.55986	0.444095
-0.0828998	-1.01014	-0.0059051
-0.7729	-0.760141	0.0640949
1.5271	1.44986	0.194095
0.7571	0.239859	-0.235905
0.0871002	1.46986	0.444095
-0.0428998	-1.10014	-0.0059051
-0.7329	-0.820141	0.0640949
-1.5029	-0.400141	-0.435905
1.6571	1.69986	0.184095
0.5771	0.0898594	0.394095
0.8671	0.419859	-0.255905
0.1271	1.38986	0.444095
-0.6829	-0.850141	0.0640949
-1.4629	-0.490141	-0.425905
1.7771	1.85986	0.164095
0.9371	0.489859	-0.265905
-0.6329	-0.870141	0.0640949
-1.1929	-0.0501406	0.114095
-1.4329	-0.450141	-0.435905
0.9971	0.599859	-0.275905
-0.6129	-0.850141	0.0640949
-1.1729	-0.100141	0.124095
-1.3829	-0.500141	-0.425905
1.1171	0.819859	-0.295905
-0.5629	-0.880141	0.0640949
-1.1229	-0.160141	0.124095
-1.3329	-0.530141	-0.425905
1.2071	0.919859	-0.305905
-0.4229	1.01986	0.574095
0.2171	-0.970141	-0.0159051
-0.5129	-0.880141	0.0640949
-1.0829	-0.200141	0.124095
-1.3129	-0.570141	-0.425905
1.2771	1.05986	-0.315905
-0.3929	1.03986	0.574095
0.2571	-0.900141	-0.0259051
-0.4829	-0.880141	0.0640949
-1.0529	-0.210141	0.124095
-1.2729	-0.650141	-0.415905
1.4071	1.29986	-0.345905
-0.3329	1.02986	0.574095
0.4171	-0.480141	-0.0559051
-0.4329	-0.890141	0.0640949
-1.0129	-0.300141	0.134095
-1.2229	-0.670141	-0.415905
1.5071	1.42986	-0.355905
-0.2729	1.01986	0.574095
0.4671	-0.510141	-0.0559051
-0.3729	-0.870141	0.0640949
-0.9729	-0.380141	0.134095
-1.2029	-0.710141	-0.405905
1.5471	1.46986	-0.365905
-0.2529	1.00986	0.574095
0.4871	-0.550141	-0.0559051
-0.3529	-0.880141	0.0640949
-0.9429	-0.370141	0.134095
-1.1329	-0.760141	-0.405905
1.7171	1.73986	-0.385905
0.4671	0.779859	0.464095
-0.1729	0.959859	0.574095
0.5971	-0.440141	-0.0659051
-0.2729	-0.900141	0.0640949
-0.8929	-0.520141	0.144095
-1.1029	-0.740141	-0.405905
1.4271	1.36986	0.314095
1.7871	1.86986	-0.395905
0.4871	0.739859	0.464095
-0.1429	0.939859	0.574095
0.6471	-0.330141	-0.0759051
-0.2529	-0.900141	0.0640949
-0.8929	-0.700141	0.154095
-1.0929	-0.810141	-0.405905
1.4971	1.49986	0.304095
1.8771	2.05986	-0.415905
0.5171	0.749859	0.464095
-0.1229	0.909859	0.574095
0.7071	-0.220141	-0.0859051
-0.2329	-0.930141	0.0640949
-0.8729	-0.720141	0.154095
-1.0129	-0.810141	-0.405905
1.6371	1.66986	0.294095
0.6071	0.749859	0.464095
-0.0428998	0.859859	0.574095
0.8571	0.0198594	-0.105905
-0.1529	-0.920141	0.0640949
-0.7629	-0.540141	0.144095
-0.9929	-0.840141	-0.405905
-1.4929	-0.380141	-0.325905
1.6971	1.77986	0.294095
-0.0228998	0.819859	0.584095
0.9171	0.159859	-0.115905
-0.1229	-0.920141	0.0640949
-0.7429	-0.600141	0.144095
-0.9729	-0.910141	-0.395905
-1.4729	-0.430141	-0.325905
1.7671	1.89986	0.284095
0.5571	0.279859	0.484095
0.9771	0.249859	-0.125905
-0.1129	-0.990141	0.0640949
-0.7029	-0.500141	0.144095
-0.2829	-0.800141	-0.535905
-0.9029	-0.950141	-0.395905
-1.4029	-0.480141	-0.325905
1.9371	2.15986	0.264095
0.0571002	0.669859	0.584095
1.0971	0.389859	-0.145905
-0.6629	-0.710141	0.154095
-0.2629	-0.840141	-0.525905
-0.8829	-0.980141	-0.385905
-1.3729	-0.470141	-0.325905
2.0271	2.34986	0.254095
0.0871002	0.689859	0.584095
1.1571	0.509859	-0.155905
-0.00289982	-0.970141	0.0640949
-0.6429	-0.750141	0.154095
-0.2429	-0.850141	-0.525905
-0.8629	-0.970141	-0.395905
-1.3529	-0.490141	-0.325905
0.1271	0.709859	0.584095
0.0471002	-0.880141	0.0540949
-0.6029	-0.700141	0.154095
-0.1729	-0.900141	-0.525905
-0.7829	-1.00014	-0.385905
-1.2829	-0.560141	-0.315905
0.2071	0.679859	0.584095
1.3371	0.709859	-0.175905
0.1471	-0.770141	0.0440949
-0.5329	-0.720141	0.154095
-0.1329	-0.870141	-0.525905
-0.7629	-1.02014	-0.385905
-1.2629	-0.560141	-0.315905
0.2371	0.679859	0.584095
1.3971	0.829859	-0.185905
0.1971	-0.700141	0.0340949
-0.5029	-0.720141	0.154095
-0.9629	0.369859	0.224095
-0.1029	-0.850141	-0.535905
-0.7429	-1.02014	-0.385905
-1.2429	-0.590141	-0.315905
0.2571	0.659859	0.584095
1.4671	0.969859	-0.195905
0.2371	-0.640141	0.0340949
-0.4729	-0.690141	0.144095
-0.9529	0.269859	0.234095
-0.0128998	-0.800141	-0.545905
-0.6729	-1.07014	-0.385905
-1.1629	-0.630141	-0.315905
0.3371	0.649859	0.584095
1.6671	1.33986	-0.225905
0.3671	-0.440141	0.0140949
-0.4029	-0.750141	0.154095
-0.8929	0.129859	0.244095
0.0171002	-0.800141	-0.545905
-0.6529	-1.10014	-0.385905
-1.1429	-0.680141	-0.305905
0.3771	0.689859	0.574095
1.7371	1.47986	-0.235905
0.4071	-0.370141	0.0140949
-0.2229	1.28986	0.674095
-0.3829	-0.760141	0.154095
-0.8729	0.0798594	0.244095
0.0571002	-0.820141	-0.545905
-0.5929	-1.07014	-0.385905
-1.1029	-0.710141	-0.305905
0.4371	0.669859	0.574095
1.8271	1.56986	-0.245905
0.4871	-0.290141	0.0040949
-0.1629	1.29986	0.674095
-0.3229	-0.750141	0.154095
-0.8329	-0.0101406	0.244095
0.1371	-0.740141	-0.555905
-0.5529	-1.10014	-0.385905
-1.0629	-0.800141	-0.295905
0.4871	0.639859	0.584095
1.9471	1.73986	-0.265905
0.5871	-0.110141	-0.0159051
-0.1229	1.19986	0.674095
-0.2729	-0.740141	0.144095
-0.7829	-0.0601406	0.254095
0.1971	-0.570141	-0.575905
-0.4829	-0.900141	-0.405905
-1.0529	-0.880141	-0.285905
0.5071	0.619859	0.584095
2.0371	1.93986	-0.285905
0.6371	-0.0201406	-0.0159051
-0.1029	1.14986	0.674095
-0.2529	-0.770141	0.154095
-0.7629	-0.0901406	0.254095
0.2671	-0.540141	-0.575905
-1.0129	-0.940141	-0.285905
0.5571	0.579859	0.584095
2.1471	2.08986	-0.295905
0.7271	0.0898594	-0.0259051
-0.0528998	1.10986	0.674095
-0.1829	-0.710141	0.144095
-0.7129	-0.130141	0.254095
-0.4129	-1.08014	-0.385905
-0.9629	-0.960141	-0.285905
0.5771	0.439859	0.584095
0.8371	0.289859	-0.0459051
-0.0128998	1.03986	0.684095
-0.1329	-0.740141	0.144095
-0.6629	-0.140141	0.254095
-0.3929	-1.12014	-0.385905
-0.9329	-0.970141	-0.285905
1.8271	2.33986	0.384095
0.5971	0.399859	0.584095
0.8971	0.399859	-0.0559051
0.0171002	1.02986	0.684095
-0.1029	-0.730141	0.144095
-0.6529	-0.200141	0.254095
-0.3529	-1.14014	-0.385905
-0.8929	-0.990141	-0.285905
1.8971	2.33986	0.374095
0.6671	0.449859	0.584095
0.9771	0.489859	-0.0659051
0.0671002	0.959859	0.684095
-0.0528998	-0.700141	0.144095
-0.5929	-0.210141	0.254095
-0.2929	-1.12014	-0.385905
-0.8429	-1.03014	-0.275905
1.0971	0.699859	-0.0859051
0.1171	0.929859	0.684095
-0.0328998	-0.870141	0.154095
-0.5429	-0.230141	0.254095
-0.2629	-1.21014	-0.385905
-0.7729	-0.920141	-0.295905
1.1671	0.739859	-0.0859051
0.1671	0.899859	0.684095
0.0371002	-0.790141	0.144095
-0.4929	-0.250141	0.254095
-0.2429	-1.23014	-0.375905
-0.7529	-0.960141	-0.285905
1.2271	0.859859	-0.0959051
0.1871	0.879859	0.684095
0.0871002	-0.710141	0.144095
-0.4729	-0.270141	0.254095
-0.7129	-0.990141	-0.285905
1.3471	1.08986	-0.115905
0.2471	0.859859	0.684095
0.1571	-0.600141	0.134095
-0.4229	-0.270141	0.254095
-0.6629	-1.00014	-0.285905
1.4371	1.19986	-0.125905
0.2971	0.829859	0.684095
0.2271	-0.550141	0.124095
-0.3629	-0.270141	0.254095
-0.0928998	-1.14014	-0.395905
-0.6429	-1.05014	-0.285905
1.5071	1.31986	-0.135905
0.3271	0.819859	0.684095
0.2671	-0.500141	0.124095
-0.3429	-0.300141	0.254095
0.00710018	-1.06014	-0.405905
-0.5729	-1.07014	-0.285905
1.3171	1.43986	0.534095
1.6771	1.56986	-0.155905
0.4071	0.799859	0.684095
0.3871	-0.340141	0.114095
-0.2629	-0.320141	0.254095
0.0471002	-1.01014	-0.405905
-0.5429	-1.07014	-0.285905
1.3971	1.59986	0.534095
1.7371	1.68986	-0.165905
0.4271	0.749859	0.684095
0.4171	-0.320141	0.104095
-0.2429	-0.330141	0.254095
0.0771002	-0.960141	-0.415905
-0.5229	-1.10014	-0.285905
1.8171	1.84986	-0.175905
0.4671	0.789859	0.684095
0.4571	-0.280141	0.104095
-0.2129	-0.330141	0.254095
0.2171	-0.720141	-0.445905
-0.4529	-1.12014	-0.285905
1.9671	2.02986	-0.195905
0.5371	0.739859	0.684095
0.5671	-0.170141	0.0940949
-0.1329	-0.340141	0.254095
0.2671	-0.620141	-0.455905
-0.4229	-1.11014	-0.285905
1.7071	2.15986	0.504095
2.0671	2.25986	-0.215905
0.5671	0.719859	0.684095
0.6171	-0.0701406	0.0840949
-0.1029	-0.320141	0.254095
0.3171	-0.540141	-0.465905
-0.4029	-1.12014	-0.285905
1.7571	2.21986	0.504095
0.5971	0.729859	0.684095
0.6971	0.109859	0.0740949
-0.0828998	-0.370141	0.254095
0.4771	-0.220141	-0.505905
-0.3229	-1.15014	-0.285905
0.6771	0.719859	0.684095
0.8371	0.339859	0.0540949
-0.00289982	-0.360141	0.254095
-0.3029	-1.15014	-0.285905
0.7171	0.749859	0.684095
0.8971	0.449859	0.0440949
0.0171002	-0.380141	0.254095
-0.2729	-1.15014	-0.285905
0.7671	0.819859	0.674095
0.9471	0.529859	0.0440949
0.0471002	-0.370141	0.254095
-0.1929	-1.15014	-0.285905
0.9071	1.02986	0.664095
1.0671	0.659859	0.0340949
0.1371	-0.360141	0.254095
-0.1829	-1.19014	-0.285905
0.9571	1.12986	0.664095
1.1471	0.819859	0.0140949
0.1571	-0.360141	0.254095
1.0171	1.23986	0.664095
1.1871	0.869859	0.0140949
0.1871	-0.350141	0.254095
-0.0528998	-1.10014	-0.295905
1.1771	1.47986	0.654095
1.3671	1.20986	-0.0159051
0.2771	-0.330141	0.244095
-0.0228998	-1.06014	-0.295905
1.2371	1.60986	0.644095
1.4371	1.34986	-0.0259051
0.3071	-0.310141	0.244095
0.0471002	-1.00014	-0.305905
1.3271	1.71986	0.644095
1.5271	1.42986	-0.0259051
0.3771	-0.250141	0.244095
0.1371	-0.850141	-0.325905
1.4571	1.95986	0.634095
1.6571	1.66986	-0.0459051
0.4771	-0.100141	0.234095
0.1871	-0.740141	-0.335905
1.5371	2.12986	0.624095
1.7171	1.76986	-0.0559051
0.5271	0.0198594	0.224095
0.2671	-0.650141	-0.345905
1.7971	1.83986	-0.0659051
0.5971	0.0498594	0.224095
0.3571	-0.480141	-0.365905
2.0171	2.37986	-0.105905
0.7071	0.249859	0.204095
0.3971	-0.440141	-0.365905
0.7471	0.329859	0.204095
0.4871	-0.310141	-0.375905
0.8371	0.439859	0.194095
0.5971	-0.0701406	-0.405905
0.9371	0.589859	0.184095
0.6771	-0.000140598	-0.415905
1.0271	0.699859	0.174095
0.7371	0.119859	-0.425905
1.0671	0.739859	0.174095
0.8571	0.349859	-0.455905
1.1871	0.939859	0.154095
0.9271	0.409859	-0.455905
1.2871	1.09986	0.144095
0.9971	0.549859	-0.475905
1.3571	1.22986	0.134095
1.1571	0.829859	-0.505905
1.5171	1.46986	0.124095
1.2771	1.12986	-0.535905
1.5671	1.54986	0.114095
1.3871	1.42986	-0.565905
1.6371	1.67986	0.104095
1.4871	1.45986	-0.575905
1.8171	1.95986	0.0840949
1.5371	1.50986	-0.575905
1.9171	2.18986	0.0740949
1.5771	1.53986	-0.585905
2.0271	2.46986	0.0540949
1.6571	1.50986	-0.585905
1.7371	1.64986	-0.595905
1.7771	1.68986	-0.605905
