0.522433	-0.479819	0.137087	-0.479819	0.517918	0.137733	0.137087	0.137733	0.960649	
0.413991	-0.474464	0.130001	-0.474464	0.615848	0.105256	0.130001	0.105256	0.971161	
0.45052	-0.450507	0.20987	-0.450507	0.630638	0.172068	0.20987	0.172068	0.919842	
0.413795	-0.491677	-0.0153632	-0.491677	0.587607	-0.0128858	-0.0153632	-0.0128858	0.999597	
0.493832	-0.498329	0.03352	-0.498329	0.509388	0.0330009	0.03352	0.0330009	0.99778	
0.470026	-0.496424	0.0462009	-0.496424	0.535002	0.0432762	0.0462009	0.0432762	0.995972	
0.673399	-0.464385	0.0628743	-0.464385	0.339705	0.0893992	0.0628743	0.0893992	0.987896	
0.76713	-0.345441	0.243062	-0.345441	0.487571	0.36056	0.243062	0.36056	0.746299	
0.800035	-0.310696	0.251489	-0.310696	0.517254	0.390752	0.251489	0.390752	0.68371	
0.812768	-0.223943	0.319121	-0.223943	0.732148	0.381692	0.319121	0.381692	0.456084	
0.74057	-0.248398	0.360785	-0.248398	0.762166	0.345441	0.360785	0.345441	0.498264	
0.50893	-0.489504	0.0990709	-0.489504	0.512057	0.098755	0.0990709	0.098755	0.980013	
0.793283	-0.271752	0.299882	-0.271752	0.642751	0.394228	0.299882	0.394228	0.564966	
0.696629	-0.31717	0.332321	-0.31717	0.668404	0.347436	0.332321	0.347436	0.635967	
0.81166	-0.276967	0.275625	-0.276967	0.5927	0.405325	0.275625	0.405325	0.59664	
0.841301	-0.263527	0.252801	-0.263527	0.5624	0.419788	0.252801	0.419788	0.597299	
0.914321	-0.197223	0.198383	-0.197223	0.546019	0.456653	0.198383	0.456653	0.540661	
0.667137	0.125114	0.453959	0.125114	0.952973	-0.170631	0.453959	-0.170631	0.38089	
0.944398	-0.181804	0.139291	-0.181804	0.405547	0.455446	0.139291	0.455446	0.651055	
0.904505	-0.20449	0.210865	-0.20449	0.56211	0.45154	0.210865	0.45154	0.534385	
0.756341	-0.0014117	0.429003	-0.0014117	0.999992	0.00248555	0.429003	0.00248555	0.244667	
0.927484	-0.220891	0.135617	-0.220891	0.327142	0.413103	0.135617	0.413103	0.746374	
0.90054	-0.198951	0.223353	-0.198951	0.602034	0.446777	0.223353	0.446777	0.498426	
0.703576	0.117943	0.440851	0.117943	0.953072	-0.175409	0.440851	-0.175409	0.344352	
0.95249	-0.192891	0.0894343	-0.192891	0.216863	0.363102	0.0894343	0.363102	0.831647	
0.90054	-0.198951	0.223353	-0.198951	0.602034	0.446777	0.223353	0.446777	0.498426	
0.703576	0.117943	0.440851	0.117943	0.953072	-0.175409	0.440851	-0.175409	0.344352	
0.751395	-0.0301445	0.430863	-0.0301445	0.996345	0.0522443	0.430863	0.0522443	0.25326	
0.952285	-0.176436	0.119417	-0.176436	0.347584	0.441573	0.119417	0.441573	0.701131	
0.786983	-0.245093	0.327654	-0.245093	0.718	0.376992	0.327654	0.376992	0.496017	
0.790852	-0.00341919	0.406429	-0.00341919	0.999944	0.00664437	0.406429	0.00664437	0.210204	
0.88137	-0.20494	0.249876	-0.20494	0.645956	0.431674	0.249876	0.431674	0.473675	
0.790852	-0.00341919	0.406429	-0.00341919	0.999944	0.00664437	0.406429	0.00664437	0.210204	
0.626329	-0.203673	0.438389	-0.203673	0.888986	0.238948	0.438389	0.238948	0.485684	
0.863789	-0.328241	0.0988909	-0.328241	0.209007	0.238307	0.0988909	0.238307	0.928204	
0.593742	-0.281921	0.401655	-0.281921	0.804362	0.278727	0.401655	0.278727	0.602896	
0.754536	-0.382083	0.19743	-0.382083	0.40526	0.307315	0.19743	0.307315	0.841204	
0.918112	-0.236105	0.139122	-0.236105	0.319246	0.401126	0.139122	0.401126	0.763642	
0.826668	-0.36631	0.0945085	-0.36631	0.225862	0.199729	0.0945085	0.199729	0.94847	
0.866149	-0.229223	0.251512	-0.229223	0.607452	0.430719	0.251512	0.430719	0.5274	
0.870739	-0.324122	0.0858387	-0.324122	0.187264	0.21524	0.0858387	0.21524	0.942997	
0.805301	-0.312854	0.242321	-0.312854	0.497289	0.389375	0.242321	0.389375	0.69841	
0.956286	-0.201141	-0.0360799	-0.201141	0.074493	-0.166014	-0.0360799	-0.166014	0.970221	
0.891638	-0.297074	0.0908747	-0.297074	0.185571	0.249133	0.0908747	0.249133	0.923791	
0.803485	-0.30973	0.24853	-0.30973	0.511828	0.391713	0.24853	0.391713	0.685686	
0.956286	-0.201141	-0.0360799	-0.201141	0.074493	-0.166014	-0.0360799	-0.166014	0.970221	
0.902226	-0.287859	0.0724814	-0.287859	0.152506	0.213395	0.0724814	0.213395	0.946268	
0.803485	-0.30973	0.24853	-0.30973	0.511828	0.391713	0.24853	0.391713	0.685686	
